,Unnamed: 0,TICKER,EMISOR,VENCIMIENTO,AMORTIZACION,CUPON_DE_RENTA,PROX_VENC,VR,COTIZACION,FECH_ULT_COT,RENTA_ANUAL,INT_CORRIDOS_C100vn,YIELD_ANUAL,VALOR_TECNICO_C100vn,PARIDAD_PERC,TIR_ANUAL,DM,PPV
2250,12.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Sep-23,90.0,35200.0,21-Mar-23,Tasa fija=8.75,0.46,8.9,90.46,98.3,9.77%,2.07,2.33
2251,13.0,RCCJO,ARCOR S.A.I.C CLASE XVIII EN U$S ,9-Oct-27,7-Sem,Sem.,9-Abr-23,100.0,43100.0,21-Mar-23,Tasa fija.=8.25,3.07,7.8,103.07,105.64,6.19%,2.6,2.76
2252,14.0,IRCFO,IRSA CLASE XIV EN U$S ,22-Jun-28,5-Anual,Sem.,22-Jun-23,100.0,40900.0,21-Mar-23,Tasa fija.=8.75,2.21,8.65,102.21,101.09,8.52%,2.85,3.17
2253,15.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-23,100.0,34400.0,21-Mar-23,Fija=9,2.08,10.61,102.08,85.14,13.88%,3.52,4.11
2254,16.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Mar-23,100.0,28380.0,21-Mar-23,Fija=7,1.99,10.04,101.99,70.3,13.17%,5.74,7.32
2255,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Jul-22,100.0,21360.0,8-Feb-22,Fija=6,0.57,6.12,100.57,98.05,7.66%,1.31,1.36
2256,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Jul-22,100.0,21250.0,8-Feb-22,Fija=7.375,0.39,7.55,100.39,97.72,9.34%,1.33,1.39
2257,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-22,100.0,21200.0,8-Feb-22,Fija=8.75,3.06,9.23,103.06,94.96,14.05%,1.04,1.21
2258,3.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Mar-22,100.0,22100.0,7-Feb-22,Fija=9.5,4.01,9.69,104.01,98.09,11.99%,1.73,1.94
2259,4.0,YCA6O,YPF Clase XXXIX 2025 ,28-Jul-25,Al Vto.,Sem.,28-Jul-22,100.0,17700.0,8-Feb-22,Fija=8.5,0.28,10.44,100.28,81.48,16.27%,2.79,3.12
2260,5.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Ago-22,100.0,20950.0,4-Feb-22,Fija=8.5,0.09,8.8,100.09,96.62,10.36%,2.14,2.33
2261,6.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Feb-22,100.0,18800.0,8-Feb-22,Fija=4,0.98,4.66,100.98,85.95,14.70%,2.16,2.37
2262,7.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Mar-22,100.0,22250.0,8-Feb-22,Fija=10.95,1.22,10.79,101.22,101.48,10.95%,3.41,3.68
2263,8.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Jul-22,100.0,21350.0,8-Feb-22,Fija=8,0.49,8.16,100.49,98.08,8.72%,3.64,3.91
2264,9.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Abr-22,100.0,24700.0,8-Feb-22,Fija=9.125,2.53,8.18,102.53,111.21,6.09%,3.44,3.65
2265,10.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-22,100.0,14550.0,8-Feb-22,Fija=2.5,0.28,3.74,100.28,66.98,17.40%,4.28,5.14
2266,11.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Mar-22,100.0,11800.0,7-Feb-22,Fija=1.5,0.54,2.78,100.54,54.18,15.81%,6.3,8.36
2267,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Jul-23,100.0,46900.0,27-Abr-23,Fija=6,1.93,5.83,101.93,102.82,-,0.19,0.18
2268,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Jul-23,100.0,46000.0,27-Abr-23,Fija=7.375,2.07,7.32,102.07,100.71,4.04%,0.21,0.22
2269,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Oct-23,40.0,17890.0,27-Abr-23,Fija=8.75,0.27,8.82,40.27,99.27,9.78%,0.86,0.91
2270,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-May-23,100.0,46000.0,27-Abr-23,Tasa fija=6.875,3.19,6.9,103.19,99.61,7.39%,0.95,0.99
2271,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Sep-23,73.4,34999.0,27-Abr-23,Fija=9.5,1.05,9.04,74.45,105.05,7.24%,1.21,1.28
2272,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,28-Jul-23,100.0,39250.0,27-Abr-23,Fija=8.5,2.17,9.94,102.17,85.84,17.15%,1.87,2.07
2273,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Ago-23,97.0,43200.0,27-Abr-23,Fija=8.5,1.97,8.72,98.97,97.54,10.89%,1.14,1.27
2274,7.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-May-23,92.31,41800.0,27-Abr-23,Fija=9,1.82,9.07,94.13,99.23,9.93%,1.25,1.35
2275,8.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Jun-23,100.0,46300.0,27-Abr-23,Fija=10.95,0.97,10.68,100.97,102.46,10.39%,2.63,2.77
2276,9.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Jul-23,100.0,43100.0,27-Abr-23,Fija=8,2.29,8.51,102.29,94.16,10.47%,2.68,2.89
2277,10.0,MGC9O,O.N. PAMPA ENERGIA CLASE 9 EN U$S ,8-Dic-26,3-Anual,Sem.,8-Jun-23,100.0,50800.0,27-Abr-23,Tasa fija.=9.5,3.80,8.66,103.8,109.36,5.49%,2.25,2.36
2278,11.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Oct-23,100.0,49700.0,27-Abr-23,Fija=9.125,0.05,8.22,100.05,111.0,5.16%,2.64,2.75
2279,12.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Sep-23,90.0,40700.0,27-Abr-23,Tasa fija=8.75,1.31,8.79,91.31,99.6,9.12%,1.98,2.22
2280,13.0,RCCJO,ARCOR S.A.I.C CLASE XVIII EN U$S ,9-Oct-27,7-Sem,Sem.,9-Oct-23,100.0,47500.0,27-Abr-23,Tasa fija.=8.25,0.53,7.81,100.53,105.59,6.19%,2.57,2.73
2281,14.0,IRCFO,IRSA CLASE XIV EN U$S ,22-Jun-28,5-Anual,Sem.,22-Jun-23,100.0,47000.0,27-Abr-23,Tasa fija.=8.75,3.16,8.59,103.16,101.81,8.24%,2.75,3.06
2282,15.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-23,100.0,39000.0,27-Abr-23,Fija=9,3.03,10.7,103.03,84.59,14.22%,3.41,4.0
2283,16.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Sep-23,100.0,30500.0,27-Abr-23,Fija=7,0.60,10.36,100.6,67.75,13.79%,5.74,7.31
2284,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Ene-23,100.0,33500.0,5-Dic-22,Fija=6,2.52,6.02,102.52,99.69,6.70%,0.55,0.56
2285,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Ene-23,100.0,33700.0,5-Dic-22,Fija=7.375,2.79,7.37,102.79,100.02,7.49%,0.58,0.6
2286,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-23,70.0,22780.0,5-Dic-22,Fija=8.75,1.07,8.95,71.07,97.78,11.81%,0.81,0.88
2287,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-May-23,100.0,32500.0,5-Dic-22,Tasa fija=6.875,0.42,6.96,100.42,98.73,7.98%,1.34,1.39
2288,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Mar-23,86.7,29950.0,5-Dic-22,Fija=9.5,2.04,9.22,88.74,102.96,9.21%,1.33,1.44
2289,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,30-Ene-23,100.0,27700.0,5-Dic-22,Fija=8.5,3.05,10.44,103.05,82.0,18.32%,2.12,2.39
2290,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Feb-23,100.0,32900.0,5-Dic-22,Fija=8.5,2.86,8.72,102.86,97.58,10.44%,1.43,1.58
2291,7.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Feb-23,100.0,31350.0,5-Dic-22,Fija=4,0.28,4.19,100.28,95.37,12.51%,1.47,1.62
2292,8.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Dic-22,100.0,33900.0,5-Dic-22,Fija=10.95,2.04,10.8,102.04,101.35,10.90%,2.87,3.05
2293,9.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Ene-23,100.0,31750.0,5-Dic-22,Fija=8,3.09,8.53,103.09,93.95,10.35%,2.94,3.19
2294,10.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Abr-23,100.0,37100.0,5-Dic-22,Fija=9.125,0.94,8.13,100.94,112.13,5.20%,2.92,3.05
2295,11.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Mar-23,100.0,32800.0,5-Dic-22,Tasa fija=8.75,2.31,8.95,102.31,97.8,10.05%,2.05,2.34
2296,12.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Dic-22,100.0,25000.0,5-Dic-22,Fija=2.5,1.09,3.33,101.09,75.44,17.01%,3.61,4.36
2297,13.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Mar-23,100.0,18970.0,5-Dic-22,Fija=1.5,0.28,2.6,100.28,57.71,16.45%,5.63,7.61
2298,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Jul-23,100.0,39850.0,13-Mar-23,Fija=6,1.15,5.76,101.15,104.06,-,0.32,0.31
2299,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Jul-23,100.0,39350.0,13-Mar-23,Fija=7.375,1.11,7.17,101.11,102.8,-,0.35,0.35
2300,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-23,70.0,27900.0,13-Mar-23,Fija=8.75,2.74,8.63,72.74,101.31,6.52%,0.58,0.61
2301,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-May-23,100.0,39200.0,13-Mar-23,Tasa fija=6.875,2.29,6.79,102.29,101.22,5.81%,1.09,1.12
2302,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Sep-23,73.4,28951.0,13-Mar-23,Fija=9.5,0.14,9.14,73.54,103.99,8.28%,1.33,1.41
2303,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,28-Jul-23,100.0,36250.0,13-Mar-23,Fija=8.5,1.06,8.98,101.06,94.74,11.42%,2.05,2.2
2304,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Ago-23,97.0,38000.0,13-Mar-23,Fija=8.5,0.89,8.29,97.89,102.53,6.65%,1.32,1.4
2305,7.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-May-23,92.31,36000.0,13-Mar-23,Fija=9,0.76,8.81,93.07,102.17,7.63%,1.4,1.48
2306,8.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Mar-23,100.0,40860.0,13-Mar-23,Fija=10.95,2.28,10.37,102.28,105.52,9.24%,2.71,2.85
2307,9.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Jul-23,100.0,37500.0,13-Mar-23,Fija=8,1.27,8.18,101.27,97.81,8.95%,2.83,3.02
2308,10.0,MGC9O,O.N. PAMPA ENERGIA CLASE 9 EN U$S ,8-Dic-26,3-Anual,Sem.,8-Jun-23,100.0,42300.0,13-Mar-23,Tasa fija.=9.5,2.56,8.7,102.56,108.94,5.87%,2.37,2.49
2309,11.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Abr-23,100.0,43700.0,13-Mar-23,Fija=9.125,3.42,8.15,103.42,111.6,4.97%,2.67,2.78
2310,12.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Sep-23,90.0,34220.0,13-Mar-23,Tasa fija=8.75,0.28,8.74,90.28,100.11,8.86%,2.12,2.35
2311,13.0,RCCJO,ARCOR S.A.I.C CLASE XVIII EN U$S ,9-Oct-27,7-Sem,Sem.,9-Abr-23,100.0,41889.0,13-Mar-23,Tasa fija.=8.25,2.89,7.66,102.89,107.53,5.51%,2.63,2.78
2312,14.0,IRCFO,IRSA CLASE XIV EN U$S ,22-Jun-28,5-Anual,Sem.,22-Jun-23,100.0,39635.0,13-Mar-23,Tasa fija.=8.75,2.02,8.52,102.02,102.62,7.98%,2.89,3.2
2313,15.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-23,100.0,34500.0,13-Mar-23,Fija=9,1.88,10.08,101.88,89.45,12.38%,3.6,4.13
2314,16.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Mar-23,100.0,28700.0,13-Mar-23,Fija=7,1.83,9.46,101.83,74.44,12.11%,5.88,7.34
2315,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Jul-23,100.0,36900.0,2-Feb-23,Fija=6,0.50,5.98,100.5,100.31,5.36%,0.4,0.41
2316,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Jul-23,100.0,36750.0,2-Feb-23,Fija=7.375,0.31,7.37,100.31,100.1,7.38%,0.44,0.45
2317,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-23,70.0,26000.0,2-Feb-23,Fija=8.75,2.08,8.88,72.08,98.56,11.28%,0.65,0.71
2318,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-May-23,100.0,36950.0,2-Feb-23,Tasa fija=6.875,1.55,6.92,101.55,99.41,7.52%,1.18,1.22
2319,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Mar-23,86.7,32965.0,2-Feb-23,Fija=9.5,3.39,9.5,90.09,99.97,11.85%,1.14,1.27
2320,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,28-Jul-23,100.0,34000.0,2-Feb-23,Fija=8.5,0.14,9.16,100.14,92.76,12.37%,2.14,2.3
2321,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Ago-23,97.0,36000.0,2-Feb-23,Fija=8.5,-,8.38,97.0,101.4,7.66%,1.4,1.5
2322,7.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Feb-23,100.0,37300.0,2-Feb-23,Fija=9,1.44,8.96,101.44,100.46,8.96%,1.35,1.46
2323,8.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Mar-23,100.0,37800.0,2-Feb-23,Fija=10.95,1.10,10.72,101.1,102.15,10.59%,2.78,2.95
2324,9.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Jul-23,100.0,35598.0,2-Feb-23,Fija=8,0.40,8.26,100.4,96.87,9.30%,2.92,3.12
2325,10.0,MGC9O,O.N. PAMPA ENERGIA CLASE 9 EN U$S ,8-Dic-26,3-Anual,Sem.,8-Jun-23,100.0,39640.0,2-Feb-23,Tasa fija.=9.5,1.53,8.9,101.53,106.67,6.94%,2.44,2.59
2326,11.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Abr-23,100.0,41800.0,2-Feb-23,Fija=9.125,2.43,8.16,102.43,111.49,5.18%,2.76,2.88
2327,12.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Mar-23,100.0,37350.0,2-Feb-23,Tasa fija=8.75,3.74,8.9,103.74,98.36,9.85%,1.89,2.17
2328,13.0,RCCJO,ARCOR S.A.I.C CLASE XVIII EN U$S ,9-Oct-27,7-Sem,Sem.,9-Abr-23,100.0,39400.0,2-Feb-23,Tasa fija.=8.25,1.99,7.81,101.99,105.54,6.34%,2.71,2.88
2329,14.0,IRCFO,IRSA CLASE XIV EN U$S ,22-Jun-28,5-Anual,Sem.,22-Jun-23,100.0,37600.0,2-Feb-23,Tasa fija.=8.75,1.07,8.61,101.07,101.64,8.37%,2.97,3.3
2330,15.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-23,100.0,34200.0,2-Feb-23,Fija=9,0.90,9.73,100.9,92.6,11.33%,3.74,4.23
2331,16.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Mar-23,100.0,29750.0,2-Feb-23,Fija=7,1.08,8.73,101.08,80.42,10.69%,6.15,7.44
2332,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Jul-23,100.0,35800.0,23-Ene-23,Fija=6,0.35,6.03,100.35,99.51,7.33%,0.42,0.44
2333,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Jul-23,100.0,36000.0,24-Ene-23,Fija=7.375,0.12,7.35,100.12,100.29,6.93%,0.46,0.48
2334,2.0,IRCFO,IRSA CLASE XIV EN U$S ,28-Feb-24,5-Anual,Sem.,22-Jun-23,100.0,36700.0,25-Ene-23,Tasa fija.=8.75,0.85,8.62,100.85,101.5,8.42%,3.0,3.32
2335,3.0,MGC9O,O.N. PAMPA ENERGIA CLASE 9 EN U$S ,28-Feb-24,3-Anual,Sem.,8-Jun-23,100.0,38800.0,25-Ene-23,Tasa fija.=9.5,1.29,8.88,101.29,106.84,6.89%,2.47,2.62
2336,4.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-23,70.0,25300.0,25-Ene-23,Fija=8.75,1.92,8.92,71.92,98.12,11.85%,0.67,0.74
2337,5.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-May-23,100.0,36650.0,25-Ene-23,Tasa fija=6.875,1.38,6.82,101.38,100.84,6.28%,1.21,1.25
2338,6.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Mar-23,86.7,33200.0,25-Ene-23,Fija=9.5,3.18,9.21,89.88,103.03,9.11%,1.2,1.3
2339,7.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,30-Ene-23,100.0,34550.0,25-Ene-23,Fija=8.5,4.23,9.23,104.23,92.46,12.62%,2.07,2.25
2340,8.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Feb-23,100.0,37400.0,25-Ene-23,Fija=8.5,4.04,8.48,104.04,100.27,8.46%,1.32,1.44
2341,9.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Feb-23,100.0,36399.0,25-Ene-23,Fija=9,1.22,8.97,101.22,100.3,9.07%,1.38,1.48
2342,10.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Mar-23,100.0,37695.0,25-Ene-23,Fija=10.95,0.82,10.5,100.82,104.28,9.80%,2.82,2.97
2343,11.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Jul-23,100.0,34876.0,25-Ene-23,Fija=8,0.20,8.24,100.2,97.08,9.20%,2.95,3.15
2344,12.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Abr-23,100.0,41000.0,25-Ene-23,Fija=9.125,2.21,8.14,102.21,111.89,5.08%,2.79,2.91
2345,13.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Mar-23,100.0,37200.0,25-Ene-23,Tasa fija=8.75,3.52,8.73,103.52,100.23,8.81%,1.95,2.2
2346,14.0,RCCJO,ARCOR S.A.I.C CLASE XVIII EN U$S ,9-Oct-27,7-Sem,Sem.,9-Abr-23,100.0,39700.0,25-Ene-23,Tasa fija.=8.25,1.79,7.57,101.79,108.79,5.22%,2.77,2.91
2347,15.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Jun-23,100.0,32000.0,25-Ene-23,Fija=9,0.68,10.16,100.68,88.66,12.54%,3.72,4.26
2348,16.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Mar-23,100.0,27500.0,25-Ene-23,Fija=7,0.90,9.23,100.9,76.02,11.64%,6.06,7.47
2349,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Ene-23,100.0,28000.0,12-Sep-22,Fija=6,1.13,6.07,101.13,98.9,7.58%,0.76,0.79
2350,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Ene-23,100.0,28850.0,12-Sep-22,Fija=7.375,1.09,7.23,101.09,101.95,5.05%,0.81,0.83
2351,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Oct-22,70.0,18500.0,12-Sep-22,Fija=8.75,2.72,9.67,72.72,90.88,19.49%,0.93,1.07
2352,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-Nov-22,100.0,27800.0,12-Sep-22,Tasa fija=6.875,2.27,7.08,102.27,97.1,9.01%,1.5,1.58
2353,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Mar-23,86.7,24100.0,12-Sep-22,Fija=9.5,0.14,9.58,86.84,99.14,11.89%,1.52,1.67
2354,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,30-Ene-23,100.0,21600.0,12-Sep-22,Fija=8.5,1.09,11.17,101.09,76.33,20.78%,2.29,2.62
2355,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Feb-23,100.0,27250.0,12-Sep-22,Fija=8.5,0.90,8.81,100.9,96.48,10.93%,1.64,1.81
2356,7.0,YMCHO,YPF Clase XVI 2026 ,12-Feb-26,13-Trim,Trim.,12-Nov-22,100.0,24885.0,12-Sep-22,Fija=4,0.36,4.52,100.36,88.58,16.26%,1.64,1.84
2357,8.0,MTCGO,MASTELLONE HNOS. Clase G en U$S ,30-Jun-26,Al Vto.,Trim.,30-Sep-22,100.0,29150.0,12-Sep-22,Fija=10.95,2.25,10.75,102.25,101.84,10.75%,3.01,3.22
2358,9.0,TLC1O,TELECOM CLASE 1 8% EN U$S ,18-Jul-26,Al Vto.,Sem.,18-Ene-23,100.0,25900.0,12-Sep-22,Fija=8,1.24,8.76,101.24,91.39,11.12%,3.14,3.42
2359,10.0,PNDCO,PAE Clase 12 en U$S ,30-Abr-27,5-Sem,Sem.,30-Oct-22,100.0,32600.0,12-Sep-22,Fija=9.125,3.40,8.07,103.4,112.63,5.18%,3.03,3.18
2360,11.0,GNCXO,GENNEIA S.A. CLASE 31 EN U$S ,2-Sep-27,10-Sem,Sem.,2-Mar-23,100.0,26740.0,12-Sep-22,Tasa fija=8.75,0.29,9.19,100.29,95.25,11.19%,2.23,2.57
2361,12.0,YMCIO,YPF Clase XVII 2029 ,30-Jun-29,7-Sem,Sem.,30-Dic-22,100.0,19800.0,12-Sep-22,Fija=2.5,0.51,3.56,100.51,70.37,18.13%,3.77,4.59
2362,13.0,YMCJO,YPF Clase XVIII 2033 ,30-Sep-33,4-Anual,Sem.,30-Sep-22,100.0,17800.0,12-Sep-22,Fija=1.5,0.68,2.38,100.68,63.16,14.34%,6.02,7.8
2363,0.0,RCC9O,Arcor 6% Vto. 2023 ,6-Jul-23,Al Vto.,Sem.,6-Jul-23,100.0,40300.0,15-Mar-23,Fija=6,1.18,5.96,101.18,100.62,3.91%,0.3,0.3
2364,1.0,PTSTO,PETROBRAS ARGENTINA SERIE T EN U$S ,21-Jul-23,Al Vto.,Sem.,21-Jul-23,100.0,39000.0,15-Mar-23,Fija=7.375,1.15,7.57,101.15,97.41,15.95%,0.32,0.35
2365,2.0,YPCUO,YPF Clase XXVIII 2024 ,4-Abr-24,3 Anual,Sem.,4-Abr-23,70.0,27800.0,15-Mar-23,Fija=8.75,2.77,9.08,72.77,96.5,15.77%,0.53,0.61
2366,3.0,CAC2O,CAPEX CLASE 2 REGS 6.875% Vto. 2024 ,15-May-24,Al Vto.,Sem.,15-May-23,100.0,41000.0,15-Mar-23,Tasa fija=6.875,2.33,6.79,102.33,101.22,5.81%,1.08,1.12
2367,4.0,CP17O,CIA GENERAL DE COMBUSTIBLES CLASE 17 EN U$S ,8-Mar-25,6-Sem,Sem.,8-Sep-23,73.4,29450.0,15-Mar-23,Fija=9.5,0.17,9.39,73.57,101.12,10.50%,1.3,1.4
2368,5.0,YCA6O,YPF Clase XXXIX 2025 (c) ,28-Jul-25,Al Vto.,Sem.,28-Jul-23,100.0,35850.0,15-Mar-23,Fija=8.5,1.11,9.5,101.11,89.57,14.35%,2.01,2.19
2369,6.0,TLC5O,TELECOM Clase 5 en U$S ,6-Ago-25,4-Anual,Sem.,6-Ago-23,97.0,38095.0,15-Mar-23,Fija=8.5,0.94,8.65,97.94,98.26,10.07%,1.27,1.4
